City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal,last_name,first_name,Silver,Bronze,Gold
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"SEEBOHM, Emily",Women,AUS,Australia,W,Gold,Seebohm,Emily,0,0,1
Beijing,2008,Aquatics,Swimming,100M Freestyle,"TRICKETT, Lisbeth",Women,AUS,Australia,W,Silver,Trickett,Lisbeth,1,0,0
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"JOYCE, Kara Lynn",Women,USA,United States,W,Silver,Joyce,Kara,1,0,0
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"TRICKETT, Lisbeth",Women,AUS,Australia,W,Gold,Trickett,Lisbeth,0,0,1
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"RICKARD, Brenton",Men,AUS,Australia,M,Silver,Rickard,Brenton,1,0,0
Beijing,2008,Aquatics,Swimming,200M Individual Medley,"COUGHLIN, Natalie",Women,USA,United States,W,Bronze,Coughlin,Natalie,0,1,0
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"MACKENZIE, Linda",Women,AUS,Australia,W,Gold,Mackenzie,Linda,0,0,1
Beijing,2008,Aquatics,Swimming,200M Butterfly,"SCHIPPER, Jessicah",Women,AUS,Australia,W,Bronze,Schipper,Jessicah,0,1,0
Beijing,2008,Aquatics,Swimming,100M Freestyle,"COUGHLIN, Natalie",Women,USA,United States,W,Bronze,Coughlin,Natalie,0,1,0
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"GREVERS, Matt",Men,USA,United States,M,Gold,Grevers,Matt,0,0,1
Beijing,2008,Aquatics,Swimming,200M Breaststroke,"KITAJIMA, Kosuke",Men,JPN,Japan,M,Gold,Kitajima,Kosuke,0,0,1
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"SUKHORUKOV, Alexander",Men,RUS,Russia,M,Silver,Sukhorukov,Alexander,1,0,0
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"NYMEYER, Lacey",Women,USA,United States,W,Silver,Nymeyer,Lacey,1,0,0
Beijing,2008,Aquatics,Swimming,200M Individual Medley,"PHELPS, Michael",Men,USA,United States,M,Gold,Phelps,Michael,0,0,1
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"REESE, Shayne",Women,AUS,Australia,W,Bronze,Reese,Shayne,0,1,0
Beijing,2008,Aquatics,Swimming,100M Backstroke,"HOELZER, Margaret",Women,USA,United States,W,Bronze,Hoelzer,Margaret,0,1,0
Beijing,2008,Aquatics,Swimming,4X100M Freestyle Relay,"VELDHUIS, Marleen",Women,NED,Netherlands,W,Gold,Veldhuis,Marleen,0,0,1
Beijing,2008,Aquatics,Swimming,100M Breaststroke,"JUKIC, Mirna",Women,AUT,Austria,W,Bronze,Jukic,Mirna,0,1,0
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"JONES, Leisel",Women,AUS,Australia,W,Gold,Jones,Leisel,0,0,1
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"MAGNUSON, Christine",Women,USA,United States,W,Silver,Magnuson,Christine,1,0,0
Beijing,2008,Aquatics,Swimming,4X200M Freestyle Relay,"PALMER, Kirk",Men,AUS,Australia,M,Bronze,Palmer,Kirk,0,1,0
Beijing,2008,Aquatics,Swimming,4X100M Medley Relay,"STOECKEL, Hayden",Men,AUS,Australia,M,Silver,Stoeckel,Hayden,1,0,0
Beijing,2008,Aquatics,Swimming,200M Butterfly,"MATSUDA, Takeshi",Men,JPN,Japan,M,Bronze,Matsuda,Takeshi,0,1,0
Beijing,2008,Aquatics,Swimming,100M Freestyle,"CIELO FILHO, Cesar",Men,BRA,Brazil,M,Bronze,Cielo Filho,Cesar,0,1,0
